======================================================================
Run 16/16  |  size=L  split=100%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split100
Log    : logs/train_L_split100.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_100.bin --out_dir=out-shakespeare-L-split100 --wandb_run_name=L-split100

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_100.bin
Overriding: out_dir = out-shakespeare-L-split100
Overriding: wandb_run_name = L-split100
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 2140: loss 0.9157, time 62.27ms, mfu 13.51%
iter 2150: loss 0.9341, time 62.24ms, mfu 13.54%
iter 2160: loss 0.9084, time 61.99ms, mfu 13.57%
iter 2170: loss 0.9341, time 62.20ms, mfu 13.60%
iter 2180: loss 0.8848, time 62.19ms, mfu 13.62%
iter 2190: loss 0.8935, time 62.06ms, mfu 13.65%
iter 2200: loss 0.9533, time 62.14ms, mfu 13.67%
iter 2210: loss 0.9342, time 61.98ms, mfu 13.69%
iter 2220: loss 0.8707, time 62.09ms, mfu 13.70%
iter 2230: loss 0.8900, time 62.16ms, mfu 13.72%
iter 2240: loss 0.8866, time 62.10ms, mfu 13.73%
step 2250: train loss 0.7612, val loss 1.6304
iter 2250: loss 0.9165, time 8079.64ms, mfu 12.37%
iter 2260: loss 0.8992, time 62.14ms, mfu 12.52%
iter 2270: loss 0.9187, time 62.02ms, mfu 12.65%
iter 2280: loss 0.8729, time 62.18ms, mfu 12.77%
iter 2290: loss 0.8646, time 62.28ms, mfu 12.87%
iter 2300: loss 0.8619, time 62.03ms, mfu 12.97%
iter 2310: loss 0.8642, time 62.15ms, mfu 13.06%
iter 2320: loss 0.9017, time 62.13ms, mfu 13.14%
iter 2330: loss 0.8899, time 62.17ms, mfu 13.21%
iter 2340: loss 0.8738, time 62.25ms, mfu 13.27%
iter 2350: loss 0.8719, time 62.10ms, mfu 13.33%
iter 2360: loss 0.8371, time 62.15ms, mfu 13.38%
iter 2370: loss 0.8380, time 62.23ms, mfu 13.42%
iter 2380: loss 0.8581, time 62.09ms, mfu 13.47%
iter 2390: loss 0.8839, time 62.09ms, mfu 13.51%
iter 2400: loss 0.8209, time 61.93ms, mfu 13.55%
iter 2410: loss 0.8287, time 61.96ms, mfu 13.58%
iter 2420: loss 0.8189, time 62.19ms, mfu 13.60%
iter 2430: loss 0.8328, time 62.20ms, mfu 13.63%
iter 2440: loss 0.8134, time 62.01ms, mfu 13.65%
iter 2450: loss 0.8121, time 62.13ms, mfu 13.67%
iter 2460: loss 0.8312, time 62.02ms, mfu 13.69%
iter 2470: loss 0.7970, time 62.15ms, mfu 13.71%
iter 2480: loss 0.8356, time 61.98ms, mfu 13.72%
iter 2490: loss 0.8332, time 62.12ms, mfu 13.74%
step 2500: train loss 0.6638, val loss 1.7150
iter 2500: loss 0.8347, time 8078.25ms, mfu 12.37%
iter 2510: loss 0.8088, time 62.18ms, mfu 12.52%
iter 2520: loss 0.8266, time 62.04ms, mfu 12.65%
iter 2530: loss 0.8048, time 62.09ms, mfu 12.77%
iter 2540: loss 0.7990, time 62.09ms, mfu 12.88%
iter 2550: loss 0.7858, time 62.11ms, mfu 12.98%
iter 2560: loss 0.7561, time 62.22ms, mfu 13.06%
iter 2570: loss 0.7817, time 62.14ms, mfu 13.14%
iter 2580: loss 0.8054, time 62.07ms, mfu 13.21%
iter 2590: loss 0.7872, time 62.13ms, mfu 13.28%
iter 2600: loss 0.7786, time 62.11ms, mfu 13.33%
iter 2610: loss 0.7758, time 62.07ms, mfu 13.39%
iter 2620: loss 0.8014, time 62.28ms, mfu 13.43%
iter 2630: loss 0.7926, time 61.99ms, mfu 13.47%
iter 2640: loss 0.7966, time 62.12ms, mfu 13.51%
iter 2650: loss 0.7671, time 62.02ms, mfu 13.55%
iter 2660: loss 0.7757, time 62.20ms, mfu 13.58%
iter 2670: loss 0.7730, time 62.23ms, mfu 13.60%
iter 2680: loss 0.7797, time 61.96ms, mfu 13.63%
iter 2690: loss 0.7801, time 62.07ms, mfu 13.65%
iter 2700: loss 0.7523, time 62.08ms, mfu 13.67%
iter 2710: loss 0.7400, time 62.09ms, mfu 13.69%
iter 2720: loss 0.7456, time 62.11ms, mfu 13.71%
iter 2730: loss 0.7624, time 62.07ms, mfu 13.72%
iter 2740: loss 0.7698, time 62.16ms, mfu 13.73%
step 2750: train loss 0.5667, val loss 1.8108
iter 2750: loss 0.7520, time 8078.12ms, mfu 12.37%
iter 2760: loss 0.7195, time 62.17ms, mfu 12.52%
iter 2770: loss 0.7105, time 62.06ms, mfu 12.65%
